x,y,gene,cell_truth,is_noise_truth,molecule_id,confidence,cluster,cell,assignment_confidence,is_noise,ncv_color
29.107352,7.222967,Slc17a7,2,false,276,0.97787,3,CR9f3683203-2,1.0,false,#85E3FF
73.171039,48.784809,Pdgfra,0,true,277,0.99187,3,CR9f3683203-19,1.0,false,#005C79
141.745372,146.831546,Slc17a7,0,true,278,0.0,3,,1.0,true,#5B95F9
29.222246,106.303483,Aldoc,42,false,279,0.99071,3,CR9f3683203-27,1.0,false,#008C7A
152.553997,82.922966,Sox10,0,true,280,0.0,1,,1.0,true,#FB006D
69.598027,46.848547,Ttr,20,false,281,0.99115,3,CR9f3683203-19,1.0,false,#D8347A
104.832561,69.557593,Sox10,30,false,282,0.99187,3,CR9f3683203-41,1.0,false,#005C7A
106.025496,128.761061,Aldoc,54,false,283,0.99187,3,CR9f3683203-57,1.0,false,#8D498A
32.192527,28.169047,Gad1,10,false,284,0.99185,2,CR9f3683203-5,1.0,false,#9FB0DB
87.802499,92.479046,Gad1,37,false,285,0.98756,2,CR9f3683203-42,1.0,false,#657F05
49.620027,67.206527,Ttr,27,false,286,0.99186,1,CR9f3683203-16,1.0,false,#009794
141.356658,69.587618,Slc17a7,32,false,287,0.99187,3,CR9f3683203-51,1.0,false,#006DFF
52.206474,67.103218,Ttr,27,false,288,0.9915,1,CR9f3683203-16,1.0,false,#434F36
20.45139,3.178674,Ttr,0,true,289,0.0,1,,1.0,true,#00A1FF
31.091836,143.347078,Gad1,58,false,290,0.99185,2,CR9f3683203-43,1.0,false,#003487
12.607487,143.27283,Gad1,0,true,291,0.99186,2,CR9f3683203-36,1.0,false,#646900
86.267812,8.886466,Slc17a7,5,false,292,0.99103,3,CR9f3683203-11,1.0,false,#D73276
129.052567,11.824996,Gad1,7,false,293,0.99157,2,CR9f3683203-24,1.0,false,#00608E
27.381248,88.505233,Slc17a7,34,false,294,0.99162,2,CR9f3683203-21,1.0,false,#00BEFF
50.000328,121.878075,Aldoc,51,false,295,0.99167,3,CR9f3683203-37,1.0,false,#EC9669
51.743161,54.066005,Pdgfra,19,false,296,0.98306,2,CR9f3683203-15,1.0,false,#D54C00
21.318401,103.354649,Ttr,41,false,297,0.0,1,,1.0,true,#D23175
90.354848,138.276214,Gad1,0,true,298,0.0,2,,1.0,true,#5F810E
146.40391,13.504482,Slc17a7,8,false,299,0.9887,3,CR9f3683203-32,1.0,false,#4C8D6A
137.836705,81.730332,Slc17a7,0,true,300,5.0e-5,3,CR9f3683203-55,0.56,false,#321E81
110.68831,124.659141,Aldoc,54,false,301,0.98348,1,CR9f3683203-57,1.0,false,#6A4430
110.629243,66.362197,Aldoc,30,false,302,0.94577,1,CR9f3683203-41,1.0,false,#2AAFFF
70.297805,123.919844,Gad1,52,false,303,0.99187,2,CR9f3683203-45,1.0,false,#005C80
103.373594,49.72984,Gad1,22,false,304,0.99091,2,CR9f3683203-33,1.0,false,#004C00
124.697856,122.548321,Gad1,55,false,305,0.99111,2,CR9f3683203-58,1.0,false,#00C1FF
51.498817,50.25631,Gad1,19,false,306,0.99115,2,CR9f3683203-15,1.0,false,#005D82
9.393904,28.688316,Ttr,9,false,307,0.99159,1,CR9f3683203-3,1.0,false,#FF007E
108.481233,27.480927,Slc17a7,14,false,308,0.98506,3,CR9f3683203-26,1.0,false,#97447E
87.486768,89.834306,Gad1,37,false,309,0.99181,2,CR9f3683203-42,1.0,false,#66002A
8.738612,144.630555,Aldoc,57,false,310,0.96874,1,CR9f3683203-36,1.0,false,#6B432F
69.864407,52.439585,Slc17a7,20,false,311,0.99184,3,CR9f3683203-19,1.0,false,#87006B
35.590294,28.653446,Gad1,10,false,312,0.98603,2,CR9f3683203-5,1.0,false,#002F9C
72.174786,87.5983,Slc17a7,36,false,313,0.99096,3,CR9f3683203-30,1.0,false,#009687
31.910837,21.141402,Pdgfra,0,true,314,0.00194,3,CR9f3683203-2,0.9,false,#FD7458
0.800154,61.942769,Aldoc,0,true,315,0.0,1,,1.0,true,#004800
31.190834,29.066205,Slc17a7,10,false,316,0.99171,2,CR9f3683203-5,1.0,false,#00472D
51.319262,53.16986,Gad1,19,false,317,0.99184,2,CR9f3683203-15,1.0,false,#D04B00
47.879794,29.781163,Slc17a7,11,false,318,0.99155,3,CR9f3683203-10,1.0,false,#5C87F8
66.688848,146.148283,Aldoc,60,false,319,0.99121,3,CR9f3683203-53,1.0,false,#BB7D9A
130.759488,106.869177,Ttr,47,false,320,0.98602,3,CR9f3683203-56,1.0,false,#FF006F
103.658113,122.460567,Pdgfra,54,false,321,0.97833,1,CR9f3683203-57,1.0,false,#987A67
143.119999,85.228338,Sox10,40,false,322,0.99169,2,CR9f3683203-55,1.0,false,#FA7451
123.719999,91.240758,Ttr,39,false,323,0.99135,3,CR9f3683203-50,1.0,false,#009B9A
127.311793,102.436907,Slc17a7,47,false,324,0.91499,3,CR9f3683203-56,1.0,false,#00937D
88.76199,106.350943,Aldoc,45,false,325,0.99154,3,CR9f3683203-47,1.0,false,#0081FF
153.656047,11.938499,Slc17a7,8,false,326,1.0e-5,3,CR9f3683203-32,0.62,false,#618616
128.003751,28.730829,Aldoc,15,false,327,0.98977,1,CR9f3683203-34,1.0,false,#783A2D
13.056625,104.825243,Ttr,0,true,328,0.99186,3,CR9f3683203-17,1.0,false,#EBC8A3
149.22619,71.462452,Aldoc,0,true,329,0.97548,3,CR9f3683203-51,1.0,false,#8D498A
50.966835,69.435503,Gad1,27,false,330,0.99169,1,CR9f3683203-16,1.0,false,#4B4E32
71.757623,40.232923,Pdgfra,0,true,331,0.0,3,,0.9,true,#00492D
104.003367,27.678054,Slc17a7,14,false,332,0.89386,3,CR9f3683203-26,1.0,false,#006DFE
47.718544,7.276125,Aldoc,3,false,333,0.98448,3,CR9f3683203-6,1.0,false,#00618F
12.361524,69.353733,Pdgfra,25,false,334,0.99175,2,CR9f3683203-8,1.0,false,#00A2FF
9.138423,71.599935,Gad1,25,false,335,0.9917,2,CR9f3683203-8,1.0,false,#395CDF
85.939049,106.306974,Aldoc,45,false,336,0.99183,3,CR9f3683203-47,1.0,false,#005F97
50.782243,32.641177,Ttr,11,false,337,0.99103,3,CR9f3683203-10,1.0,false,#EECE63
50.853802,90.213292,Slc17a7,35,false,338,0.99073,3,CR9f3683203-23,1.0,false,#79E157
43.215137,152.426323,Pdgfra,59,false,339,0.0,3,,0.92,true,#005F90
29.41663,25.573368,Aldoc,10,false,340,0.9668,2,CR9f3683203-5,1.0,false,#0F2014
5.714182,140.016908,Aldoc,0,true,341,0.0,1,,0.98,true,#142012
12.979021,105.520966,Ttr,41,false,342,0.99167,3,CR9f3683203-17,1.0,false,#EBC8A3
70.944483,86.608787,Aldoc,36,false,343,0.99173,3,CR9f3683203-30,1.0,false,#D63584
71.075851,129.827914,Sox10,52,false,344,0.98859,2,CR9f3683203-45,1.0,false,#2F5776
146.197215,14.118125,Slc17a7,8,false,345,0.98621,3,CR9f3683203-32,1.0,false,#006FFE
70.381791,13.140467,Gad1,4,false,346,0.99187,2,CR9f3683203-7,1.0,false,#0F2013
66.417074,28.761165,Pdgfra,12,false,347,0.99016,1,CR9f3683203-12,1.0,false,#CD4B00
69.240722,70.918497,Slc17a7,28,false,348,0.99185,2,CR9f3683203-22,1.0,false,#005C7B
100.022337,12.028468,Sox10,6,false,349,0.79727,3,CR9f3683203-18,1.0,false,#005D7F
49.846735,29.534531,Slc17a7,11,false,350,0.99178,3,CR9f3683203-10,1.0,false,#F80067
30.233376,87.018796,Gad1,34,false,351,0.99066,2,CR9f3683203-21,1.0,false,#CC00B4
92.390443,123.730246,Aldoc,53,false,352,0.9286,3,CR9f3683203-52,1.0,false,#00C4FF
88.606608,14.308956,Slc17a7,5,false,353,0.99075,3,CR9f3683203-11,1.0,false,#32197C
31.301975,106.467535,Pdgfra,42,false,354,0.99166,3,CR9f3683203-27,1.0,false,#005D83
50.926101,51.605739,Ttr,19,false,355,0.98832,2,CR9f3683203-15,1.0,false,#6A3D28
50.918673,47.383371,Gad1,19,false,356,0.99131,2,CR9f3683203-15,1.0,false,#00472C
8.729973,86.711505,Gad1,33,false,357,0.991,1,CR9f3683203-14,1.0,false,#003E4C
143.821258,11.511762,Slc17a7,8,false,358,0.99173,3,CR9f3683203-32,1.0,false,#00BB59
51.565971,12.040706,Aldoc,3,false,359,0.98893,3,CR9f3683203-6,1.0,false,#009082
29.988196,123.317447,Slc17a7,50,false,360,0.98775,3,CR9f3683203-31,1.0,false,#00B759
53.887192,13.068351,Aldoc,3,false,361,0.9812,3,CR9f3683203-6,1.0,false,#574B33
87.025635,88.318964,Aldoc,37,false,362,0.9918,2,CR9f3683203-42,1.0,false,#957C6C
142.354947,108.281055,Sox10,48,false,363,0.98915,3,CR9f3683203-59,1.0,false,#63ADFF
19.538931,81.772169,Sox10,0,true,364,0.0,1,,0.88,true,#00C5DB
53.295204,107.010863,Gad1,43,false,365,0.9578,2,CR9f3683203-29,1.0,false,#003E4C
69.156962,31.666641,Aldoc,12,false,366,0.99153,1,CR9f3683203-12,1.0,false,#00A1FF
123.478124,124.73606,Gad1,55,false,367,0.99171,2,CR9f3683203-58,1.0,false,#7A2B00
11.873467,67.427162,Gad1,25,false,368,0.99085,2,CR9f3683203-8,1.0,false,#122A92
46.430714,106.423032,Pdgfra,43,false,369,0.99176,2,CR9f3683203-29,1.0,false,#937B6D
53.503477,126.001649,Sox10,51,false,370,0.98585,1,CR9f3683203-37,1.0,false,#255270
128.424457,11.794976,Ttr,7,false,371,0.99185,2,CR9f3683203-24,1.0,false,#594A37
145.698183,84.764718,Gad1,40,false,372,0.99177,2,CR9f3683203-55,1.0,false,#341700
31.784332,112.152525,Aldoc,42,false,373,0.937,1,CR9f3683203-27,1.0,false,#ED9567
30.021092,12.212137,Slc17a7,2,false,374,0.98888,3,CR9f3683203-2,1.0,false,#FFA3FF
84.121196,8.794043,Slc17a7,5,false,375,0.99056,3,CR9f3683203-11,1.0,false,#00A1FF
88.433771,101.92923,Aldoc,45,false,376,0.95555,1,CR9f3683203-47,1.0,false,#62ADFF
124.356019,91.036242,Pdgfra,39,false,377,0.9918,3,CR9f3683203-50,1.0,false,#009C9E
145.003803,72.540993,Slc17a7,32,false,378,0.99069,3,CR9f3683203-51,1.0,false,#00A1FF
11.103333,143.995812,Aldoc,57,false,379,0.99186,1,CR9f3683203-36,1.0,false,#594A38
66.032202,34.193336,Sox10,12,false,380,0.9856,1,CR9f3683203-12,1.0,false,#008AC9
89.711611,105.462038,Aldoc,45,false,381,0.99178,3,CR9f3683203-47,1.0,false,#BF7E9E
122.696918,84.653978,Pdgfra,39,false,382,0.98551,3,CR9f3683203-50,1.0,false,#008C7A
25.536465,10.386527,Slc17a7,2,false,383,0.94963,3,CR9f3683203-2,1.0,false,#ECC9A5
110.302463,0.209796,Slc17a7,0,true,384,0.0,3,,1.0,true,#009079
106.729111,108.252756,Gad1,46,false,385,0.99038,2,CR9f3683203-54,1.0,false,#305876
147.118494,69.638111,Slc17a7,32,false,386,0.99186,3,CR9f3683203-51,1.0,false,#005F90
50.160006,87.882041,Slc17a7,35,false,387,0.9913,3,CR9f3683203-23,1.0,false,#EFCDB0
50.35708,27.967809,Slc17a7,11,false,388,0.99103,3,CR9f3683203-10,1.0,false,#003487
12.920021,125.861444,Pdgfra,49,false,389,0.98846,2,CR9f3683203-28,1.0,false,#00B549
125.283533,74.885051,Gad1,31,false,390,0.98359,2,CR9f3683203-49,1.0,false,#004900
37.110196,128.12292,Ttr,0,true,391,0.81118,3,CR9f3683203-31,0.94,false,#5C87F8
154.087917,129.55026,Pdgfra,56,false,392,0.0,3,,0.84,true,#F0D0B5
24.444725,15.019347,Pdgfra,2,false,393,0.83135,3,CR9f3683203-2,1.0,false,#006DFE
28.36755,105.19794,Aldoc,42,false,394,0.9746,3,CR9f3683203-27,1.0,false,#D28AFA
33.915481,109.346185,Aldoc,42,false,395,0.99114,3,CR9f3683203-27,1.0,false,#008D7C
144.23615,126.93016,Slc17a7,56,false,396,0.99165,3,CR9f3683203-60,1.0,false,#DB3784
53.11837,110.068452,Gad1,43,false,397,0.4668,2,CR9f3683203-29,1.0,false,#BA4B1F
105.821925,89.812562,Slc17a7,38,false,398,0.99182,3,CR9f3683203-44,1.0,false,#696E00
34.209385,49.950375,Pdgfra,18,false,399,0.99015,3,CR9f3683203-9,1.0,false,#D484EE
12.259404,67.665375,Sox10,0,true,400,0.99036,2,CR9f3683203-8,1.0,false,#20278C
151.782926,105.321871,Pdgfra,48,false,401,0.30765,3,CR9f3683203-59,1.0,false,#0090CA
129.859136,66.068118,Gad1,31,false,402,0.90931,2,CR9f3683203-49,1.0,false,#1D278D
142.350881,72.877258,Aldoc,32,false,403,0.98726,3,CR9f3683203-51,1.0,false,#87AED6
102.044991,13.67088,Slc17a7,6,false,404,0.97771,3,CR9f3683203-18,1.0,false,#00C0D3
128.15376,13.604134,Sox10,7,false,405,0.99156,2,CR9f3683203-24,1.0,false,#00618F
66.687595,149.607241,Aldoc,60,false,406,0.89006,3,CR9f3683203-53,1.0,false,#00462B
86.949281,109.092628,Gad1,45,false,407,0.9915,1,CR9f3683203-47,1.0,false,#594937
12.477584,33.485181,Gad1,9,false,408,0.99187,1,CR9f3683203-3,1.0,false,#062017
69.996462,68.46445,Gad1,28,false,409,0.99151,2,CR9f3683203-22,1.0,false,#409000
8.026091,29.280522,Aldoc,0,true,410,0.9819,1,CR9f3683203-3,1.0,false,#FF0083
87.793955,61.066076,Slc17a7,29,false,411,0.00181,3,CR9f3683203-35,1.0,false,#D23071
113.372179,124.629641,Aldoc,54,false,412,0.48325,1,CR9f3683203-57,0.92,false,#CC316A
125.823255,107.051858,Pdgfra,47,false,413,0.98826,3,CR9f3683203-56,1.0,false,#3B8766
50.224045,12.563892,Sox10,3,false,414,0.99127,3,CR9f3683203-6,1.0,false,#009790
65.922213,92.134658,Slc17a7,36,false,415,0.96772,3,CR9f3683203-30,1.0,false,#E29769
45.651347,144.514692,Slc17a7,59,false,416,0.97291,3,CR9f3683203-48,1.0,false,#F0D164
68.088564,27.515195,Sox10,12,false,417,0.98023,1,CR9f3683203-12,1.0,false,#62ADFF
109.546468,86.196518,Slc17a7,38,false,418,0.99163,3,CR9f3683203-44,1.0,false,#008D62
46.654766,150.910979,Ttr,0,true,419,0.9332,3,CR9f3683203-48,1.0,false,#005F8C
90.070838,28.152439,Gad1,13,false,420,0.98913,2,CR9f3683203-20,1.0,false,#5C85F8
86.93363,8.682772,Slc17a7,5,false,421,0.98989,3,CR9f3683203-11,1.0,false,#D13071
145.125609,108.656104,Aldoc,48,false,422,0.99187,3,CR9f3683203-59,1.0,false,#003487
126.034899,130.024216,Aldoc,0,true,423,0.98735,1,CR9f3683203-58,1.0,false,#014F00
12.85594,17.255456,Slc17a7,1,false,424,0.91492,3,CR9f3683203-1,1.0,false,#004026
88.143752,31.220948,Sox10,13,false,425,0.99109,2,CR9f3683203-20,1.0,false,#00BDFF
20.066564,138.414771,Pdgfra,0,true,426,0.0,1,,1.0,true,#5D90F6
146.211368,30.062482,Gad1,16,false,427,0.99184,2,CR9f3683203-39,1.0,false,#009365
146.255097,8.483288,Pdgfra,8,false,428,0.99131,3,CR9f3683203-32,1.0,false,#00A1FF
111.14976,51.344065,Gad1,22,false,429,0.9892,2,CR9f3683203-33,1.0,false,#1D5171
110.373987,25.86936,Slc17a7,14,false,430,0.66647,3,CR9f3683203-26,1.0,false,#4C8D6A
148.65763,125.382802,Slc17a7,56,false,431,0.9801,3,CR9f3683203-60,1.0,false,#006CFF
86.991396,109.558006,Ttr,45,false,432,0.98858,1,CR9f3683203-47,1.0,false,#5A4937
142.473235,119.853117,Aldoc,56,false,433,0.0112,1,CR9f3683203-60,1.0,false,#657800
51.11376,108.101272,Gad1,43,false,434,0.99076,2,CR9f3683203-29,1.0,false,#009366
31.476088,68.366251,Pdgfra,26,false,435,0.99182,3,CR9f3683203-13,1.0,false,#9C54FE
32.057764,87.10603,Ttr,34,false,436,0.99136,2,CR9f3683203-21,1.0,false,#1E288F
34.959597,90.479444,Gad1,34,false,437,0.98394,2,CR9f3683203-21,1.0,false,#371500
11.63141,111.890706,Slc17a7,41,false,438,0.74677,3,CR9f3683203-17,1.0,false,#007D1B
9.52322,9.990828,Sox10,1,false,439,0.99097,2,CR9f3683203-1,1.0,false,#F67861
33.672039,25.674463,Gad1,10,false,440,0.98813,2,CR9f3683203-5,1.0,false,#F57862
66.738591,144.267058,Aldoc,60,false,441,0.99175,3,CR9f3683203-53,1.0,false,#00442A
123.742174,33.024355,Aldoc,15,false,442,0.99178,1,CR9f3683203-34,1.0,false,#EC9668
49.197433,89.30669,Sox10,35,false,443,0.99163,3,CR9f3683203-23,1.0,false,#00BFCE
89.223794,104.631065,Sox10,45,false,444,0.9885,3,CR9f3683203-47,1.0,false,#D287F4
51.234008,91.501906,Aldoc,35,false,445,0.99121,3,CR9f3683203-23,1.0,false,#00966D
89.140399,125.722515,Sox10,53,false,446,0.99058,3,CR9f3683203-52,1.0,false,#009B99
51.674237,142.788003,Slc17a7,59,false,447,0.98834,3,CR9f3683203-48,1.0,false,#5C87F9
49.312457,106.845958,Slc17a7,43,false,448,0.99187,2,CR9f3683203-29,1.0,false,#610023
132.39024,131.858297,Gad1,0,true,449,0.0,2,,0.7,true,#004800
52.470751,101.186017,Gad1,43,false,450,0.83867,2,CR9f3683203-29,1.0,false,#8DADD5
108.695658,128.737562,Sox10,54,false,451,0.98045,3,CR9f3683203-57,1.0,false,#937A6B
96.840243,131.452948,Pdgfra,0,true,452,0.0,3,,0.78,true,#00A1FF
59.024219,16.53032,Sox10,0,true,453,0.0,1,,1.0,true,#F90069
89.000222,91.004297,Aldoc,37,false,454,0.99184,2,CR9f3683203-42,1.0,false,#646A00
153.620087,70.13264,Sox10,0,true,455,0.0,1,,1.0,true,#00937C
143.649801,125.214288,Slc17a7,56,false,456,0.99179,3,CR9f3683203-60,1.0,false,#D13071
109.759224,104.501557,Slc17a7,46,false,457,0.99172,2,CR9f3683203-54,1.0,false,#005B7A
50.761218,89.354281,Slc17a7,35,false,458,0.99071,3,CR9f3683203-23,1.0,false,#96427C
128.946501,74.181099,Gad1,31,false,459,0.89956,2,CR9f3683203-49,1.0,false,#175172
142.825314,72.354637,Gad1,32,false,460,0.99182,3,CR9f3683203-51,1.0,false,#89B1DA
68.561007,105.59039,Slc17a7,44,false,461,0.99185,3,CR9f3683203-40,1.0,false,#01BE5B
74.335306,49.999677,Gad1,0,true,462,0.9733,2,CR9f3683203-19,1.0,false,#FD7455
142.179463,128.098091,Slc17a7,56,false,463,0.98984,3,CR9f3683203-60,1.0,false,#FA734C
127.068422,15.179315,Gad1,7,false,464,0.99154,2,CR9f3683203-24,1.0,false,#29258A
48.599578,124.778245,Aldoc,51,false,465,0.99174,3,CR9f3683203-37,1.0,false,#CC4B00
69.218576,42.450893,Slc17a7,20,false,466,0.00242,3,CR9f3683203-19,1.0,false,#F0D1B8
65.637805,44.342046,Pdgfra,0,true,467,0.01558,3,CR9f3683203-19,1.0,false,#D93479
63.961632,108.301817,Slc17a7,44,false,468,0.98894,3,CR9f3683203-40,1.0,false,#00BCCE
146.399629,33.132577,Slc17a7,16,false,469,0.99078,2,CR9f3683203-39,1.0,false,#008F64
48.36728,104.899734,Pdgfra,43,false,470,0.99183,2,CR9f3683203-29,1.0,false,#00E3FF
48.107206,123.051614,Aldoc,51,false,471,0.99086,3,CR9f3683203-37,1.0,false,#B24C20
125.67818,55.5391,Slc17a7,23,false,472,0.88659,3,CR9f3683203-38,1.0,false,#00A0FF
104.722535,89.578899,Sox10,38,false,473,0.99187,3,CR9f3683203-44,1.0,false,#697000
67.087002,127.95914,Gad1,52,false,474,0.99133,2,CR9f3683203-45,1.0,false,#00452B
49.271298,105.923742,Gad1,43,false,475,0.99092,2,CR9f3683203-29,1.0,false,#650029
136.397971,102.664197,Gad1,0,true,476,0.0,2,,0.98,true,#004A00
145.736087,31.382378,Gad1,16,false,477,0.98913,2,CR9f3683203-39,1.0,false,#00BDFF
144.221359,107.235708,Gad1,48,false,478,0.9881,3,CR9f3683203-59,1.0,false,#C74A00
71.398342,64.267733,Sox10,28,false,479,0.77267,2,CR9f3683203-22,1.0,false,#5E810F
123.424292,83.548781,Aldoc,39,false,480,0.97689,3,CR9f3683203-50,1.0,false,#005F96
15.38921,121.343903,Aldoc,49,false,481,0.48384,1,CR9f3683203-28,1.0,false,#5E7F0D
148.200879,8.926346,Sox10,8,false,482,0.9806,3,CR9f3683203-32,1.0,false,#FC7666
32.641772,34.841467,Sox10,10,false,483,0.97645,2,CR9f3683203-5,1.0,false,#5C4530
11.853956,10.723092,Pdgfra,1,false,484,0.99058,2,CR9f3683203-1,1.0,false,#00A2FF
50.711046,89.072047,Slc17a7,35,false,485,0.98897,3,CR9f3683203-23,1.0,false,#97417C
37.037554,56.596163,Slc17a7,0,true,486,2.0e-5,3,CR9f3683203-9,0.74,false,#DD9A70
85.535263,91.053486,Slc17a7,37,false,487,0.99067,3,CR9f3683203-42,1.0,false,#008D62
47.082066,123.113353,Aldoc,51,false,488,0.99174,3,CR9f3683203-37,1.0,false,#395CDF
90.096446,62.979507,Slc17a7,29,false,489,0.92473,3,CR9f3683203-35,1.0,false,#9AB3DF
141.487427,105.725906,Ttr,48,false,490,0.98446,3,CR9f3683203-59,1.0,false,#008E7C
147.617603,128.435315,Sox10,56,false,491,0.99174,3,CR9f3683203-60,1.0,false,#005F8C
53.537035,30.053455,Slc17a7,11,false,492,0.97366,3,CR9f3683203-10,1.0,false,#003487
123.432464,35.372577,Aldoc,15,false,493,0.99057,1,CR9f3683203-34,1.0,false,#FF0075
104.481222,87.413736,Slc17a7,38,false,494,0.99,3,CR9f3683203-44,1.0,false,#006CFF
105.333223,19.690372,Gad1,0,true,495,0.0011,2,CR9f3683203-18,0.66,false,#703927
83.002491,85.117709,Pdgfra,37,false,496,0.67865,3,CR9f3683203-42,0.64,false,#00608F
124.82619,34.173905,Sox10,15,false,497,0.99175,1,CR9f3683203-34,1.0,false,#6C432F
12.25,90.159329,Pdgfra,33,false,498,0.991,1,CR9f3683203-14,1.0,false,#667200
17.548183,149.900356,Aldoc,57,false,499,0.39596,1,CR9f3683203-36,1.0,false,#28AFFF
109.942307,49.426368,Slc17a7,22,false,500,0.99168,2,CR9f3683203-33,1.0,false,#FF007C
145.042004,70.361569,Slc17a7,32,false,501,0.99187,3,CR9f3683203-51,1.0,false,#00BA59
112.162322,45.695772,Pdgfra,22,false,502,0.06736,1,CR9f3683203-33,1.0,false,#636A00
47.143455,128.728996,Pdgfra,51,false,503,0.96643,3,CR9f3683203-37,1.0,false,#00988A
144.088391,71.074265,Slc17a7,32,false,504,0.99161,3,CR9f3683203-51,1.0,false,#D43173
50.561364,125.196954,Slc17a7,51,false,505,0.99178,3,CR9f3683203-37,1.0,false,#666800
33.555492,52.77453,Sox10,18,false,506,0.98818,3,CR9f3683203-9,1.0,false,#E5986F
12.966965,31.386237,Aldoc,9,false,507,0.99179,1,CR9f3683203-3,1.0,false,#004228
47.101219,106.776003,Gad1,43,false,508,0.99105,2,CR9f3683203-29,1.0,false,#977D6C
11.521978,42.689222,Slc17a7,17,false,509,0.5148,3,CR9f3683203-4,1.0,false,#638615
106.137422,124.655367,Aldoc,54,false,510,0.9917,1,CR9f3683203-57,1.0,false,#FB006E
71.707724,49.236235,Slc17a7,20,false,511,0.99096,3,CR9f3683203-19,1.0,false,#00A1FF
86.161805,94.485054,Gad1,37,false,512,0.78225,2,CR9f3683203-42,1.0,false,#009366
85.992709,27.27189,Gad1,13,false,513,0.95859,2,CR9f3683203-20,1.0,false,#F57861
52.235106,102.681558,Gad1,43,false,514,0.94619,2,CR9f3683203-29,1.0,false,#009265
72.254057,59.166928,Pdgfra,0,true,515,0.0,3,,0.96,true,#5E92FB
145.154556,107.631789,Aldoc,48,false,516,0.99145,3,CR9f3683203-59,1.0,false,#425CDC
31.463484,10.62016,Aldoc,2,false,517,0.99055,3,CR9f3683203-2,1.0,false,#005C79
11.299323,15.027458,Slc17a7,1,false,518,0.99035,2,CR9f3683203-1,1.0,false,#00A3FF
29.790777,128.563584,Pdgfra,50,false,519,0.99064,3,CR9f3683203-31,1.0,false,#6C7200
125.756377,103.692818,Sox10,47,false,520,0.98853,3,CR9f3683203-56,1.0,false,#005D7E
50.303174,88.427352,Slc17a7,35,false,521,0.98932,3,CR9f3683203-23,1.0,false,#F0D1B8
11.946109,46.897148,Slc17a7,17,false,522,0.99174,3,CR9f3683203-4,1.0,false,#600026
108.490371,46.964709,Gad1,22,false,523,0.99017,2,CR9f3683203-33,1.0,false,#00A2FF
70.942826,53.062467,Sox10,20,false,524,0.99078,3,CR9f3683203-19,1.0,false,#005000
9.142659,30.847289,Aldoc,0,true,525,0.99178,1,CR9f3683203-3,1.0,false,#00BDFE
69.72151,105.607147,Slc17a7,44,false,526,0.99182,3,CR9f3683203-40,1.0,false,#FE7357
129.888869,105.910953,Sox10,47,false,527,0.99026,3,CR9f3683203-56,1.0,false,#F90066
123.429601,46.674206,Aldoc,23,false,528,0.99158,3,CR9f3683203-38,1.0,false,#637C04
50.066249,57.863006,Pdgfra,0,true,529,0.00855,1,CR9f3683203-16,0.76,false,#967A69
34.488521,28.363551,Ttr,10,false,530,0.99174,2,CR9f3683203-5,1.0,false,#002D99
33.365121,148.059605,Aldoc,58,false,531,0.99121,2,CR9f3683203-43,1.0,false,#544C30
101.911337,127.113722,Aldoc,54,false,532,0.96943,3,CR9f3683203-57,1.0,false,#00958B
11.803136,99.970519,Slc17a7,41,false,533,0.89559,3,CR9f3683203-17,0.98,false,#678513
47.872971,144.857958,Slc17a7,59,false,534,0.99076,3,CR9f3683203-48,1.0,false,#C50000
71.026544,55.779549,Slc17a7,20,false,535,0.79186,3,CR9f3683203-19,1.0,false,#432082
13.497149,6.732023,Gad1,1,false,536,0.97795,2,CR9f3683203-1,1.0,false,#B1805C
105.463012,67.439106,Pdgfra,30,false,537,0.99182,3,CR9f3683203-41,1.0,false,#009684
81.679505,136.049173,Ttr,0,true,538,0.0,1,,1.0,true,#282991
146.260178,86.013536,Sox10,40,false,539,0.99186,2,CR9f3683203-55,1.0,false,#0A5275
7.149366,47.269684,Slc17a7,17,false,540,0.97879,3,CR9f3683203-4,1.0,false,#312184
110.000297,50.676593,Gad1,22,false,541,0.99063,2,CR9f3683203-33,1.0,false,#144F71
131.170365,32.596279,Aldoc,15,false,542,0.50307,1,CR9f3683203-34,1.0,false,#00C4FF
104.573647,29.392026,Slc17a7,14,false,543,0.98739,3,CR9f3683203-26,1.0,false,#006CFF
68.185196,107.152573,Ttr,44,false,544,0.98915,3,CR9f3683203-40,1.0,false,#00B149
103.577391,10.066364,Pdgfra,6,false,545,0.99014,3,CR9f3683203-18,1.0,false,#00978C
68.545913,107.769338,Gad1,44,false,546,0.99017,3,CR9f3683203-40,1.0,false,#00B149
66.675789,52.166209,Sox10,20,false,547,0.98875,3,CR9f3683203-19,1.0,false,#88006C
11.455529,105.132214,Pdgfra,41,false,548,0.99145,3,CR9f3683203-17,1.0,false,#EBC9A6
49.443573,47.935826,Pdgfra,19,false,549,0.99172,2,CR9f3683203-15,1.0,false,#5F432A
129.036099,48.073111,Slc17a7,23,false,550,0.97807,3,CR9f3683203-38,1.0,false,#008F7C
16.350553,7.36776,Gad1,1,false,551,0.85937,2,CR9f3683203-1,1.0,false,#005E94
49.374018,104.378236,Gad1,43,false,552,0.99179,2,CR9f3683203-29,1.0,false,#00E2FF
49.058843,150.728621,Slc17a7,59,false,553,0.99037,3,CR9f3683203-48,1.0,false,#610026
